title_category,title_sub_category
"Video Game, Video Game Publishers",Developer - Everstone Games
"Video Game, Video Game Publishers",Developer - Everything Unlimited Ltd.
"Video Game, Video Game Publishers",Developer - Evil Empire
"Video Game, Video Game Publishers",Developer - Exkee
"Video Game, Video Game Publishers",Developer - Eyes Out
"Video Game, Video Game Publishers",Developer - FASA Interactive
"Video Game, Video Game Publishers",Developer - Falcom
"Video Game, Video Game Publishers",Developer - Fancy Fish Games
"Video Game, Video Game Publishers",Developer - Feel Free Games
"Video Game, Video Game Publishers",Developer - Fire & Frost
"Video Game, Video Game Publishers",Developer - Firebrand Games
"Video Game, Video Game Publishers",Developer - Flamebait Games
"Video Game, Video Game Publishers",Developer - Flyway Games Inc.
"Video Game, Video Game Publishers",Developer - Friedemann
"Video Game, Video Game Publishers",Developer - Friends of Safety
"Video Game, Video Game Publishers",Developer - Frog City Software
"Video Game, Video Game Publishers",Developer - FromDawn
"Video Game, Video Game Publishers",Developer - Frozen Way
"Video Game, Video Game Publishers",Developer - Fumi Games
"Video Game, Video Game Publishers",Developer - Fuse Games
"Video Game, Video Game Publishers",Developer - FuturLab
"Video Game, Video Game Publishers",Developer - Galactic Cafe
"Video Game, Video Game Publishers",Developer - Game Grumps
"Video Game, Video Game Publishers",Developer - Game Studio Inc.
"Video Game, Video Game Publishers",Developer - Gameplay Group
"Video Game, Video Game Publishers",Developer - Gamexcite
"Video Game, Video Game Publishers",Developer - Gamkat
"Video Game, Video Game Publishers",Developer - Gazelle Automations
"Video Game, Video Game Publishers",Developer - Genki
"Video Game, Video Game Publishers",Developer - Ghost Town Games Ltd.
"Video Game, Video Game Publishers",Developer - Giant Sparrow
"Video Game, Video Game Publishers",Developer - Gloomywood
"Video Game, Video Game Publishers",Developer - Glowmade
"Video Game, Video Game Publishers",Developer - GoldFire Studios
"Video Game, Video Game Publishers",Developer - GoodbyeWorld Games
"Video Game, Video Game Publishers",Developer - Grace Bruxner
"Video Game, Video Game Publishers",Developer - Greenheart Games
"Video Game, Video Game Publishers",Developer - Gummy Cat
"Video Game, Video Game Publishers",Developer - HAL Laboratory
"Video Game, Video Game Publishers",Developer - Handheld Games
"Video Game, Video Game Publishers",Developer - Harebrained Schemes LLC
"Video Game, Video Game Publishers",Developer - Hatchery Games
"Video Game, Video Game Publishers",Developer - Henagames
"Video Game, Video Game Publishers",Developer - Hero Game Co LLC
"Video Game, Video Game Publishers",Developer - High Impact Games
"Video Game, Video Game Publishers",Developer - Hopoo Games
"Video Game, Video Game Publishers",Developer - Hudson Soft
"Video Game, Video Game Publishers",Developer - Hunter Studio
"Video Game, Video Game Publishers",Developer - Hutch Games
"Video Game, Video Game Publishers",Developer - Hypergryph
"Video Game, Video Game Publishers",Developer - Hypixel Studios
"Video Game, Video Game Publishers",Developer - I-play
"Video Game, Video Game Publishers",Developer - IKINA Games
"Video Game, Video Game Publishers",Developer - Iconik
"Video Game, Video Game Publishers",Developer - Igor Krutov
"Video Game, Video Game Publishers",Developer - Imagitec Design
"Video Game, Video Game Publishers",Developer - Implicit Conversions
"Video Game, Video Game Publishers",Developer - Incognito Entertainment
"Video Game, Video Game Publishers",Developer - Infogrames
"Video Game, Video Game Publishers",Developer - Inresin
"Video Game, Video Game Publishers",Developer - Intelligent Systems
"Video Game, Video Game Publishers",Developer - Ion Storm
"Video Game, Video Game Publishers",Developer - Iridium Studios
"Video Game, Video Game Publishers",Developer - Iron Frog
"Video Game, Video Game Publishers",Developer - Isoca Games
"Video Game, Video Game Publishers",Developer - Joey Drew Studios
"Video Game, Video Game Publishers",Developer - Kabam
"Video Game, Video Game Publishers",Developer - Kindle Imagine Develop
"Video Game, Video Game Publishers",Developer - Kite Games
"Video Game, Video Game Publishers",Developer - Kraken Express
"Video Game, Video Game Publishers",Developer - Kuju Entertainment
"Video Game, Video Game Publishers",Developer - Kung Fu Factory
"Video Game, Video Game Publishers",Developer - Last Day of Work
"Video Game, Video Game Publishers",Developer - Leap Studio
"Video Game, Video Game Publishers",Developer - Leonardo Interactive
"Video Game, Video Game Publishers",Developer - Limited Run Games
"Video Game, Video Game Publishers",Developer - Lion Shield
"Video Game, Video Game Publishers",Developer - Lionhead Studios
"Video Game, Video Game Publishers",Developer - Liquid Donkey Games
"Video Game, Video Game Publishers",Developer - Liquid Swords
"Video Game, Video Game Publishers",Developer - Little Sewing Machine
"Video Game, Video Game Publishers",Developer - Lululu Entertainment
"Video Game, Video Game Publishers",Developer - Lunar Software
"Video Game, Video Game Publishers",Developer - MLMEDIA
"Video Game, Video Game Publishers",Developer - MP2 Games
"Video Game, Video Game Publishers",Developer - MY.GAMES
"Video Game, Video Game Publishers",Developer - Mainframe_Industries
"Video Game, Video Game Publishers",Developer - Malformation Games
"Video Game, Video Game Publishers",Developer - Mantis Games
"Video Game, Video Game Publishers",Developer - Marumittu Games
"Video Game, Video Game Publishers",Developer - Marvel Games
"Video Game, Video Game Publishers",Developer - Mas
"Video Game, Video Game Publishers",Developer - Masaya Games
"Video Game, Video Game Publishers",Developer - Mass Media
"Video Game, Video Game Publishers",Developer - Massive Monster
"Video Game, Video Game Publishers",Developer - Mechanistry
"Video Game, Video Game Publishers",Developer - Media Molecule
"Video Game, Video Game Publishers",Developer - Media.Vision
"Video Game, Video Game Publishers",Developer - Mediatonic
"Video Game, Video Game Publishers",Developer - Mega Cat Studios
"Video Game, Video Game Publishers",Developer - Mega Crit Games
"Video Game, Video Game Publishers",Developer - Metaversal Studios
"Video Game, Video Game Publishers",Developer - MindFuel Games
"Video Game, Video Game Publishers",Developer - Mipumi Games
"Video Game, Video Game Publishers",Developer - Mirebound Interactive
"Video Game, Video Game Publishers",Developer - Monolith Productions
"Video Game, Video Game Publishers",Developer - Monolith Soft
"Video Game, Video Game Publishers",Developer - Monomi Park
"Video Game, Video Game Publishers",Developer - Moonlight Games
"Video Game, Video Game Publishers",Developer - Mopeful Games
"Video Game, Video Game Publishers",Developer - Moral Anxiety Studio
"Video Game, Video Game Publishers",Developer - Morefun Studios
"Video Game, Video Game Publishers",Developer - Myrkur Games
"Video Game, Video Game Publishers",Developer - NCS
"Video Game, Video Game Publishers",Developer - Nano Games
"Video Game, Video Game Publishers",Developer - Ndcube
"Video Game, Video Game Publishers",Developer - Nerial
"Video Game, Video Game Publishers",Developer - NetEase Games
"Video Game, Video Game Publishers",Developer - Netmarble Neo
"Video Game, Video Game Publishers",Developer - Nicolas Petton
"Video Game, Video Game Publishers",Developer - Night School Studio
"Video Game, Video Game Publishers",Developer - Night Street
"Video Game, Video Game Publishers",Developer - Nightdive Studios
"Video Game, Video Game Publishers",Developer - Nihon Falcom
"Video Game, Video Game Publishers",Developer - Nikita
"Video Game, Video Game Publishers",Developer - Ninja Theory
"Video Game, Video Game Publishers",Developer - Nixxes Software
"Video Game, Video Game Publishers",Developer - Noble Muffins
"Video Game, Video Game Publishers",Developer - Noodle Cat Games
"Video Game, Video Game Publishers",Developer - Notorious Studios
"Video Game, Video Game Publishers",Developer - Now Production
"Video Game, Video Game Publishers",Developer - Nyamakop
"Video Game, Video Game Publishers",Developer - OMOCAT
"Video Game, Video Game Publishers",Developer - OMYOG
"Video Game, Video Game Publishers",Developer - Obsidian Entertainment
"Video Game, Video Game Publishers",Developer - Ocean Drive Studio
"Video Game, Video Game Publishers",Developer - Office Create
"Video Game, Video Game Publishers",Developer - Offworld Industries
"Video Game, Video Game Publishers",Developer - Old Skull Games
"Video Game, Video Game Publishers",Developer - One Up Plus
"Video Game, Video Game Publishers",Developer - Origin8 Technologies
"Video Game, Video Game Publishers",Developer - Osmotic Studios
"Video Game, Video Game Publishers",Developer - OtherSide Entertainment
"Video Game, Video Game Publishers",Developer - Pajama Llama Games
"Video Game, Video Game Publishers",Developer - Panik Arcade
"Video Game, Video Game Publishers",Developer - Paradox Tinto
"Video Game, Video Game Publishers",Developer - Patattie Games
"Video Game, Video Game Publishers",Developer - Pathos Interactive
"Video Game, Video Game Publishers",Developer - Payload Studios
"Video Game, Video Game Publishers",Developer - Pearl Abyss
"Video Game, Video Game Publishers",Developer - Perfect Garbage
"Video Game, Video Game Publishers",Developer - Permanent Way Entertainment Co.
"Video Game, Video Game Publishers",Developer - Pine Creek Games
"Video Game, Video Game Publishers","Developer - Pipeworks Software, Inc."
"Video Game, Video Game Publishers",Developer - Pitbull Syndicate
"Video Game, Video Game Publishers",Developer - Pixel Reign
"Video Game, Video Game Publishers",Developer - Pixonic
"Video Game, Video Game Publishers",Developer - Playables
"Video Game, Video Game Publishers",Developer - Playtonic Games
"Video Game, Video Game Publishers",Developer - PopCap
"Video Game, Video Game Publishers",Developer - PopTop Software
"Video Game, Video Game Publishers",Developer - President Studio
"Video Game, Video Game Publishers",Developer - Primal Game Studio
"Video Game, Video Game Publishers",Developer - Project Cloud Games
"Video Game, Video Game Publishers",Developer - Psyonix
"Video Game, Video Game Publishers",Developer - Pulsatrix Studios
"Video Game, Video Game Publishers",Developer - Purple Lamp Studios
"Video Game, Video Game Publishers",Developer - Quantumfrog
"Video Game, Video Game Publishers",Developer - Quarter Up
"Video Game, Video Game Publishers",Developer - Quite OK Games
"Video Game, Video Game Publishers",Developer - RENGAME
"Video Game, Video Game Publishers",Developer - Rain Games
"Video Game, Video Game Publishers",Developer - Rare Ltd.
"Video Game, Video Game Publishers",Developer - Rastrolabs Game Studio
"Video Game, Video Game Publishers",Developer - Raw Thrills
"Video Game, Video Game Publishers",Developer - Ready at Dawn
"Video Game, Video Game Publishers",Developer - Rebel Wolves
"Video Game, Video Game Publishers",Developer - Red Games Co.
"Video Game, Video Game Publishers",Developer - Relevo
"Video Game, Video Game Publishers",Developer - Retroware
"Video Game, Video Game Publishers",Developer - Right Nice Games
"Video Game, Video Game Publishers",Developer - Robot House
"Video Game, Video Game Publishers",Developer - Ryo Kobuchi
"Video Game, Video Game Publishers",Developer - S-GAME
"Video Game, Video Game Publishers",Developer - SCS Software
"Video Game, Video Game Publishers",Developer - SIGONO INC.
"Video Game, Video Game Publishers",Developer - SMG Studio
"Video Game, Video Game Publishers",Developer - Sad Cat Studios
"Video Game, Video Game Publishers",Developer - Saikat Deb
"Video Game, Video Game Publishers",Developer - Sam Eng
"Video Game, Video Game Publishers",Developer - San Diego Studio
"Video Game, Video Game Publishers",Developer - Sanzaru Games
"Video Game, Video Game Publishers",Developer - Sedleo
"Video Game, Video Game Publishers",Developer - Serafini Productions
"Video Game, Video Game Publishers",Developer - Shift
"Video Game, Video Game Publishers",Developer - Silver Lining Studio
"Video Game, Video Game Publishers",Developer - Simon Lukasik
"Video Game, Video Game Publishers",Developer - Singularity 6
"Video Game, Video Game Publishers",Developer - Size Five Games
"Video Game, Video Game Publishers",Developer - Skeleton Crew Studio
"Video Game, Video Game Publishers",Developer - Sleepy Castle Studio
"Video Game, Video Game Publishers",Developer - Slightly Mad Studios
"Video Game, Video Game Publishers",Developer - Sluggerfly
"Video Game, Video Game Publishers",Developer - Smart Raven Studio
"Video Game, Video Game Publishers",Developer - Snoozy Kazoo
"Video Game, Video Game Publishers",Developer - Sokpop Collective
"Video Game, Video Game Publishers",Developer - SomaSim
"Video Game, Video Game Publishers",Developer - Sparrow_Night
"Video Game, Video Game Publishers",Developer - Spellgarden Games
"Video Game, Video Game Publishers",Developer - Spiders
"Video Game, Video Game Publishers",Developer - Squanch Games
"Video Game, Video Game Publishers",Developer - Square Glade Games
"Video Game, Video Game Publishers",Developer - Still Running
"Video Game, Video Game Publishers",Developer - Stoic
"Video Game, Video Game Publishers",Developer - Straight4 Studios
"Video Game, Video Game Publishers",Developer - Studio Drydock Pty Ltd
"Video Game, Video Game Publishers",Developer - Studio Hybrid
"Video Game, Video Game Publishers",Developer - StudioBando
"Video Game, Video Game Publishers",Developer - Sumo Digital
"Video Game, Video Game Publishers",Developer - Sundew Studios
"Video Game, Video Game Publishers",Developer - Sunhead Games
"Video Game, Video Game Publishers",Developer - Sunny Side Up
"Video Game, Video Game Publishers",Developer - TVT Co. Ltd.
"Video Game, Video Game Publishers",Developer - Tactic Studios
"Video Game, Video Game Publishers",Developer - Tako Boy Studios LLC
"Video Game, Video Game Publishers",Developer - Tatsujin
"Video Game, Video Game Publishers",Developer - Team Asano
"Video Game, Video Game Publishers",Developer - Team Bondi
"Video Game, Video Game Publishers",Developer - Team Cherry
"Video Game, Video Game Publishers",Developer - TeamKill Media LLC
"Video Game, Video Game Publishers",Developer - Teenage Astronauts
"Video Game, Video Game Publishers",Developer - Telltale Games
"Video Game, Video Game Publishers",Developer - Thatgamecompany
"Video Game, Video Game Publishers",Developer - The Behemoth
"Video Game, Video Game Publishers",Developer - The Brotherhood Games
"Video Game, Video Game Publishers",Developer - The Chinese Room
"Video Game, Video Game Publishers",Developer - The Game Kitchen
"Video Game, Video Game Publishers",Developer - The Molasses Flood
"Video Game, Video Game Publishers",Developer - The Rat Project
"Video Game, Video Game Publishers",Developer - The Voxel Agents
"Video Game, Video Game Publishers",Developer - The Wild Gentlemen
"Video Game, Video Game Publishers",Developer - Three Fields Entertainment
"Video Game, Video Game Publishers",Developer - Throwback Entertainment
"Video Game, Video Game Publishers",Developer - Thunder Lotus Games
"Video Game, Video Game Publishers",Developer - Timberline Studio
"Video Game, Video Game Publishers",Developer - Tindalos Interactive
"Video Game, Video Game Publishers",Developer - Toaplan
"Video Game, Video Game Publishers",Developer - Toge Productions
"Video Game, Video Game Publishers",Developer - TomorrowHead Studio
